pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
0.376,0.378,0.016,0.013,43.29,44.06,0.01,0.01,0.349,0.35,2619.79
0.377,0.376,0.016,0.013,43.19,44.07,0.01,0.01,0.351,0.35,2620.95
0.378,0.378,0.016,0.013,43.29,44.06,0.01,0.01,0.351,0.35,2608.8
0.377,0.378,0.016,0.013,43.29,44.06,0.01,0.01,0.349,0.35,2603.01
0.376,0.378,0.016,0.013,43.2,44.06,0.01,0.01,0.35,0.35,2600.12
0.379,0.378,0.016,0.013,43.27,44.07,0.01,0.01,0.351,0.35,2600.12
0.377,0.376,0.016,0.013,43.27,44.06,0.01,0.01,0.349,0.35,2603.59
0.378,0.376,0.016,0.013,43.27,44.04,0.01,0.01,0.35,0.35,2606.48
0.378,0.378,0.016,0.013,43.25,44.06,0.01,0.01,0.35,0.35,2616.32
0.379,0.378,0.016,0.013,43.24,44.05,0.01,0.01,0.351,0.35,2627.89
0.378,0.376,0.016,0.013,43.27,44.06,0.01,0.01,0.35,0.35,2632.52
0.377,0.377,0.016,0.013,43.27,44.06,0.01,0.01,0.349,0.35,2627.31
0.378,0.377,0.016,0.013,43.23,44.06,0.01,0.01,0.351,0.35,2620.95
0.378,0.378,0.016,0.013,43.28,44.09,0.01,0.01,0.351,0.35,2620.37
0.377,0.378,0.016,0.013,43.3,44.07,0.01,0.01,0.349,0.35,2606.48
0.378,0.378,0.016,0.013,43.28,44.08,0.01,0.01,0.35,0.35,2597.8
0.377,0.378,0.016,0.013,43.32,44.06,0.01,0.01,0.35,0.35,2593.17
0.376,0.375,0.016,0.013,43.32,44.06,0.01,0.01,0.349,0.35,2592.59
0.379,0.376,0.016,0.013,43.27,44.08,0.01,0.01,0.35,0.35,2601.27
0.377,0.378,0.016,0.013,43.32,44.05,0.01,0.01,0.349,0.35,2607.64
0.377,0.378,0.016,0.013,43.31,44.05,0.01,0.01,0.35,0.35,2621.53
0.377,0.377,0.016,0.013,43.25,44.04,0.01,0.01,0.35,0.35,2632.52
0.378,0.376,0.016,0.013,43.25,44.04,0.01,0.01,0.35,0.35,2633.68
0.377,0.378,0.016,0.013,43.24,44.04,0.01,0.01,0.351,0.35,2636.57
0.378,0.378,0.016,0.013,43.27,44.05,0.01,0.01,0.35,0.35,2635.42
0.377,0.377,0.016,0.013,43.28,44.06,0.01,0.01,0.35,0.35,2635.42
0.378,0.378,0.016,0.013,43.24,44.05,0.01,0.01,0.35,0.35,2634.84
0.377,0.378,0.016,0.013,43.29,44.04,0.01,0.01,0.349,0.35,2619.21
0.378,0.376,0.016,0.013,43.2,44.03,0.01,0.01,0.35,0.35,2619.21
0.378,0.376,0.016,0.013,43.15,44.03,0.01,0.01,0.35,0.35,2619.79
0.378,0.377,0.016,0.013,43.27,44.03,0.01,0.01,0.35,0.35,2614
0.378,0.377,0.016,0.013,43.2,44.04,0.01,0.01,0.35,0.35,2608.22
0.378,0.379,0.016,0.013,43.27,44.05,0.01,0.01,0.35,0.35,2603.59
0.378,0.377,0.016,0.013,43.25,44.03,0.01,0.01,0.35,0.35,2607.64
0.378,0.377,0.016,0.013,43.22,44.03,0.01,0.01,0.35,0.35,2607.64
0.379,0.378,0.016,0.013,43.24,44.03,0.01,0.01,0.35,0.35,2609.38
0.377,0.379,0.016,0.013,43.25,44.04,0.01,0.01,0.35,0.35,2598.38
0.377,0.377,0.016,0.013,43.27,44.04,0.01,0.01,0.35,0.35,2598.38
0.377,0.378,0.016,0.013,43.27,44.03,0.01,0.01,0.35,0.35,2600.69
0.379,0.378,0.016,0.013,43.25,44.05,0.01,0.01,0.35,0.35,2603.59
0.377,0.379,0.016,0.013,43.3,44.03,0.01,0.01,0.35,0.35,2608.22
0.377,0.377,0.016,0.013,43.26,44.04,0.01,0.01,0.35,0.35,2608.22
0.378,0.377,0.016,0.013,43.25,44.01,0.01,0.01,0.35,0.35,2602.43
0.376,0.377,0.016,0.013,43.24,44.03,0.01,0.01,0.35,0.35,2605.32
0.379,0.378,0.016,0.013,43.28,44.06,0.01,0.01,0.35,0.35,2623.84
0.377,0.378,0.016,0.013,43.26,44.05,0.01,0.01,0.35,0.35,2623.84
0.377,0.376,0.016,0.013,43.27,44.05,0.01,0.01,0.35,0.35,2633.1
0.377,0.376,0.016,0.013,43.27,44.04,0.01,0.01,0.349,0.35,2631.37
0.378,0.378,0.016,0.013,43.23,44.04,0.01,0.01,0.35,0.35,2629.63
0.378,0.378,0.016,0.013,43.22,44.04,0.01,0.01,0.349,0.35,2626.74
0.375,0.378,0.016,0.013,43.21,44.04,0.01,0.01,0.351,0.35,2623.84
0.377,0.378,0.016,0.013,43.25,44.04,0.01,0.01,0.35,0.35,2623.84
0.377,0.377,0.016,0.013,43.25,43.99,0.01,0.01,0.349,0.35,2616.9
0.376,0.378,0.016,0.013,43.2,44,0.01,0.01,0.35,0.35,2601.27
0.375,0.377,0.016,0.013,43.21,44.01,0.01,0.01,0.35,0.35,2601.85
0.376,0.379,0.016,0.013,43.2,44.02,0.01,0.01,0.35,0.35,2613.43
0.377,0.379,0.016,0.013,43.16,43.99,0.01,0.01,0.351,0.35,2611.69
0.377,0.379,0.016,0.013,43.2,44.01,0.01,0.01,0.35,0.35,2607.06
0.377,0.379,0.016,0.013,43.2,44,0.01,0.01,0.35,0.35,2611.69
0.377,0.378,0.016,0.013,43.28,44,0.01,0.01,0.35,0.35,2618.06
0.377,0.376,0.016,0.013,43.25,43.97,0.01,0.01,0.349,0.35,2609.95
0.376,0.378,0.016,0.013,43.2,43.97,0.01,0.01,0.35,0.35,2592.59
0.378,0.377,0.016,0.013,43.19,43.95,0.01,0.01,0.349,0.35,2568.87
0.376,0.377,0.016,0.013,43.2,43.95,0.01,0.01,0.35,0.35,2549.19
0.377,0.377,0.016,0.013,43.2,43.95,0.01,0.01,0.35,0.35,2537.04
0.376,0.376,0.016,0.013,43.19,43.93,0.01,0.01,0.35,0.35,2527.2
0.377,0.377,0.016,0.013,43.14,43.95,0.01,0.01,0.35,0.35,2527.2
0.376,0.376,0.016,0.013,43.2,43.93,0.01,0.01,0.349,0.35,2529.51
0.377,0.378,0.016,0.013,43.15,43.93,0.01,0.01,0.35,0.35,2530.09
0.378,0.378,0.016,0.013,43.17,43.92,0.01,0.01,0.349,0.35,2529.51
0.377,0.377,0.016,0.013,43.16,43.9,0.01,0.01,0.349,0.35,2538.19
0.377,0.376,0.016,0.013,43.11,43.88,0.01,0.01,0.349,0.35,2543.4
0.376,0.377,0.016,0.013,43.1,43.9,0.01,0.01,0.349,0.35,2549.77
0.377,0.377,0.016,0.013,43.08,43.88,0.01,0.01,0.35,0.35,2563.08
0.377,0.377,0.016,0.014,43.09,43.87,0.01,0.01,0.35,0.35,2562.5
0.376,0.376,0.016,0.013,43.12,43.83,0.01,0.01,0.349,0.35,2572.92
0.375,0.377,0.016,0.013,42.98,43.8,0.01,0.01,0.349,0.35,2572.92
0.376,0.377,0.016,0.014,43.04,43.78,0.01,0.01,0.35,0.35,2567.13
0.377,0.376,0.016,0.013,43.01,43.78,0.01,0.01,0.349,0.35,2550.93
0.376,0.377,0.016,0.013,43.03,43.78,0.01,0.01,0.349,0.35,2528.94
0.376,0.376,0.016,0.013,42.97,43.78,0.01,0.01,0.35,0.35,2501.74
0.376,0.377,0.016,0.013,42.96,43.8,0.01,0.01,0.349,0.35,2488.43
0.375,0.376,0.016,0.013,42.94,43.75,0.01,0.01,0.349,0.35,2468.17
0.376,0.376,0.016,0.013,42.91,43.72,0.01,0.01,0.35,0.35,2464.7
0.375,0.375,0.016,0.013,42.98,43.7,0.01,0.01,0.349,0.35,2463.54
0.375,0.376,0.016,0.013,42.93,43.65,0.01,0.01,0.349,0.35,2465.86
0.377,0.376,0.016,0.014,42.82,43.65,0.01,0.01,0.349,0.35,2460.07
0.375,0.375,0.016,0.014,42.84,43.64,0.01,0.01,0.349,0.35,2450.23
0.374,0.376,0.016,0.013,42.83,43.6,0.01,0.01,0.349,0.35,2448.5
0.374,0.375,0.016,0.014,42.77,43.53,0.01,0.01,0.349,0.35,2448.5
0.376,0.375,0.016,0.014,42.74,43.54,0.01,0.01,0.35,0.35,2443.29
0.375,0.376,0.016,0.014,42.74,43.55,0.01,0.01,0.349,0.35,2423.61
0.375,0.377,0.016,0.014,42.72,43.51,0.01,0.01,0.349,0.35,2423.61
0.374,0.376,0.016,0.014,42.7,43.47,0.01,0.01,0.349,0.35,2424.19
0.374,0.376,0.016,0.014,42.7,43.47,0.01,0.01,0.349,0.35,2416.09
0.375,0.376,0.016,0.014,42.65,43.45,0.01,0.01,0.349,0.35,2403.94
0.375,0.376,0.016,0.014,42.63,43.46,0.01,0.01,0.349,0.35,2392.94
0.376,0.377,0.016,0.014,42.59,43.46,0.01,0.01,0.35,0.35,2390.05
0.375,0.376,0.016,0.014,42.62,43.44,0.01,0.01,0.349,0.35,2388.31
0.375,0.377,0.016,0.014,42.58,43.41,0.01,0.01,0.349,0.35,2388.31
0.375,0.375,0.016,0.014,42.54,43.39,0.01,0.01,0.35,0.35,2381.37
0.374,0.374,0.016,0.014,42.56,43.35,0.01,0.01,0.349,0.35,2378.47
0.374,0.375,0.016,0.014,42.47,43.29,0.01,0.01,0.348,0.35,2375.58
0.375,0.377,0.016,0.014,42.44,43.29,0.01,0.01,0.349,0.35,2355.9
0.375,0.375,0.016,0.014,42.43,43.27,0.01,0.01,0.349,0.35,2342.01
0.374,0.375,0.016,0.014,42.43,43.23,0.01,0.01,0.349,0.35,2329.28
0.374,0.375,0.016,0.014,42.38,43.2,0.01,0.01,0.349,0.35,2325.81
0.374,0.374,0.016,0.014,42.34,43.2,0.01,0.01,0.349,0.35,2326.39
0.373,0.375,0.016,0.014,42.34,43.16,0.01,0.01,0.349,0.35,2329.86
0.373,0.375,0.016,0.014,42.28,43.15,0.01,0.01,0.349,0.35,2325.23
0.374,0.375,0.016,0.014,42.31,43.12,0.01,0.01,0.349,0.35,2323.5
0.375,0.375,0.016,0.014,42.25,43.12,0.01,0.01,0.349,0.35,2309.03
0.373,0.375,0.016,0.014,42.21,43.05,0.01,0.01,0.349,0.35,2289.93
0.373,0.374,0.016,0.014,42.18,43.05,0.01,0.01,0.349,0.35,2271.41
0.374,0.374,0.016,0.014,42.15,42.96,0.01,0.01,0.349,0.35,2239.58
0.374,0.374,0.016,0.014,42.2,43.01,0.01,0.01,0.349,0.35,2244.21
0.375,0.374,0.016,0.014,42.09,42.95,0.01,0.01,0.349,0.35,2233.22
0.373,0.375,0.016,0.014,42.04,42.93,0.01,0.01,0.349,0.35,2226.27
0.373,0.375,0.016,0.014,42.01,42.88,0.01,0.01,0.348,0.35,2226.85
0.372,0.375,0.016,0.014,41.97,42.86,0.01,0.01,0.348,0.35,2231.48
0.374,0.375,0.016,0.014,41.93,42.87,0.01,0.01,0.349,0.35,2237.85
0.372,0.374,0.016,0.014,41.93,42.83,0.01,0.01,0.349,0.35,2237.27
0.372,0.374,0.016,0.014,41.95,42.76,0.01,0.01,0.348,0.35,2237.27
0.374,0.374,0.016,0.014,41.83,42.72,0.01,0.01,0.349,0.35,2236.69
0.373,0.375,0.016,0.014,41.85,42.73,0.01,0.01,0.35,0.35,2233.22
0.373,0.374,0.016,0.014,41.77,42.71,0.01,0.01,0.349,0.35,2231.48
0.372,0.374,0.016,0.014,41.79,42.7,0.01,0.01,0.349,0.35,2226.27
