pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,sum_pressure,target_pressure,flow,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency
0.3333333333333428,-0.20000000000000284,-1.0,0.2857142857142856,0.5000000000000284,-1.0,1.0,-0.26153846153846416,-0.4285714285714306,1.0,-1.0
0.3333333333333428,0.5999999999999943,-1.0,0.2857142857142856,0.5000000000000284,-1.0,1.0,-0.2923076923076877,-0.4761904761904816,1.0,-1.0
0.0,0.5999999999999943,-1.0,0.2857142857142856,0.5000000000000284,-1.0,1.0,-0.26153846153846416,-0.452380952380949,1.0,-1.0
0.0,0.20000000000000284,-1.0,0.2857142857142856,0.0,-1.0,1.0,-0.41538461538462457,-0.5,1.0,-1.0
0.0,-0.20000000000000284,-1.0,0.2857142857142856,0.0,-1.0,1.0,-0.5384615384615472,-0.3571428571428612,1.0,-1.0
0.0,0.20000000000000284,-1.0,0.2857142857142856,0.5000000000000284,-1.0,1.0,-0.5384615384615472,-0.5714285714285836,1.0,-1.0
0.0,-0.20000000000000284,-1.0,0.2857142857142856,0.0,-1.0,1.0,-0.5384615384615472,-0.5714285714285836,1.0,-1.0
0.0,-0.20000000000000284,-1.0,0.2857142857142856,-0.5,-1.0,1.0,-0.5384615384615472,-0.5,1.0,-1.0
0.3333333333333428,0.20000000000000284,-1.0,0.2857142857142856,0.0,-1.0,1.0,-0.5384615384615472,-0.3809523809523796,1.0,-1.0
0.3333333333333428,0.20000000000000284,-1.0,0.2857142857142856,0.0,-1.0,1.0,-0.5076923076922952,-0.4761904761904816,1.0,-1.0
-0.3333333333333286,-0.20000000000000284,-1.0,0.2857142857142856,0.5000000000000284,-1.0,1.0,-0.5384615384615472,-0.6190476190476204,1.0,-1.0
0.0,0.20000000000000284,-1.0,0.2857142857142856,0.5000000000000284,-1.0,1.0,-0.5999999999999943,-0.595238095238102,1.0,-1.0
0.0,0.20000000000000284,-1.0,0.2857142857142856,0.5000000000000284,-1.0,1.0,-0.5999999999999943,-0.7619047619047592,1.0,-1.0
