pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
0.45,0.012,0.452,0.01,46.79,0.0,46.93,0,0.425,0.42,2581.6
0.444,0.012,0.457,0.01,46.22,0.0,46.44,0,0.425,0.42,2571.76
0.442,0.012,0.451,0.01,46.79,0.0,46.92,0,0.416,0.42,2472.22
0.456,0.012,0.457,0.01,46.67,0.0,46.69,0,0.426,0.42,2444.44
0.448,0.012,0.45,0.01,46.32,0.0,46.35,0,0.418,0.42,2432.87
0.451,0.012,0.444,0.01,46.89,0.0,46.9,0,0.413,0.42,2428.82
0.453,0.012,0.462,0.01,46.13,0.0,46.32,0,0.425,0.42,2435.76
0.442,0.012,0.446,0.01,46.06,0.0,46.07,0,0.418,0.42,2450.23
0.454,0.013,0.458,0.011,44.63,0.0,44.96,0,0.42,0.42,1792.25
0.428,0.013,0.451,0.011,43.09,0.0,43.41,0,0.415,0.42,1799.77
0.427,0.013,0.43,0.011,44.67,0.0,44.88,0,0.409,0.42,1802.66
0.455,0.013,0.462,0.011,44.63,0.0,45.05,0,0.431,0.42,1795.14
0.449,0.013,0.449,0.011,42.65,0.0,43.03,0,0.408,0.42,1802.08
0.434,0.013,0.441,0.011,44.46,0.0,44.6,0,0.402,0.42,1789.35
0.434,0.013,0.442,0.011,44.89,0.0,45.39,0,0.432,0.42,1790.51
0.445,0.013,0.447,0.011,42.84,0.0,43.22,0,0.434,0.42,1814.81
0.424,0.013,0.426,0.011,43.26,0.0,43.52,0,0.401,0.42,1829.28
0.459,0.013,0.464,0.011,45.48,0.0,45.75,0,0.423,0.42,1833.33
0.462,0.013,0.458,0.011,43.59,0.0,44.02,0,0.444,0.42,1835.07
0.426,0.013,0.424,0.011,42.76,0.0,42.76,0,0.404,0.42,1845.49
0.446,0.013,0.457,0.011,45.19,0.0,45.21,0,0.418,0.42,1851.85
0.454,0.013,0.453,0.011,43.91,0.0,44.29,0,0.442,0.42,1860.53
0.445,0.013,0.443,0.011,43.58,0.0,43.9,0,0.425,0.42,1861.11
0.436,0.013,0.441,0.011,44.32,0.0,45.03,0,0.411,0.42,1857.64
0.453,0.013,0.455,0.011,44.15,0.0,44.51,0,0.429,0.42,1864.0
0.444,0.013,0.441,0.011,43.61,0.0,43.91,0,0.412,0.42,1864.0
0.434,0.013,0.439,0.011,44.75,0.0,45.06,0,0.416,0.42,1872.69
0.45,0.013,0.456,0.011,43.99,0.0,44.36,0,0.429,0.42,1882.52
0.438,0.013,0.44,0.011,44.08,0.0,44.33,0,0.42,0.42,1881.94
0.445,0.013,0.448,0.011,44.48,0.0,44.72,0,0.419,0.42,1876.74
0.443,0.013,0.447,0.011,44.24,0.0,44.39,0,0.422,0.42,1874.42
0.442,0.013,0.446,0.011,44.1,0.0,44.35,0,0.421,0.42,1870.37
0.444,0.013,0.447,0.011,44.02,0.0,44.31,0,0.422,0.42,1850.69
0.44,0.013,0.445,0.011,44.03,0.0,44.31,0,0.419,0.42,1831.6
0.444,0.013,0.448,0.011,44.23,0.0,44.52,0,0.421,0.42,1831.6
0.445,0.013,0.45,0.011,44.06,0.0,44.38,0,0.421,0.42,1833.33
0.444,0.013,0.446,0.011,44.05,0.0,44.45,0,0.419,0.42,1839.7
0.444,0.013,0.448,0.011,44.29,0.0,44.48,0,0.42,0.42,1844.33
0.445,0.013,0.448,0.011,43.9,0.0,44.2,0,0.42,0.42,1858.8
0.442,0.013,0.442,0.011,44.04,0.0,44.36,0,0.415,0.42,1862.27
0.441,0.013,0.447,0.011,44.25,0.0,44.55,0,0.419,0.42,1862.85
0.446,0.013,0.451,0.011,43.9,0.0,44.25,0,0.424,0.42,1859.95
0.44,0.013,0.443,0.011,43.94,0.0,44.23,0,0.416,0.42,1864.58
0.448,0.013,0.443,0.011,44.39,0.0,44.7,0,0.419,0.42,1869.79
0.448,0.013,0.45,0.011,43.88,0.0,44.2,0,0.425,0.42,1867.48
0.439,0.013,0.441,0.011,44.24,0.0,44.46,0,0.417,0.42,1862.27
0.447,0.013,0.452,0.011,44.49,0.0,44.82,0,0.424,0.42,1859.38
0.439,0.013,0.445,0.011,43.67,0.0,44.04,0,0.417,0.42,1856.48
0.437,0.013,0.44,0.011,44.24,0.0,44.43,0,0.416,0.42,1852.43
0.447,0.013,0.45,0.011,44.19,0.0,44.33,0,0.422,0.42,1830.44
0.443,0.013,0.444,0.011,43.76,0.0,44.32,0,0.42,0.42,1828.7
0.443,0.013,0.447,0.011,44.36,0.0,44.6,0,0.419,0.42,1821.18
0.443,0.013,0.449,0.011,44.18,0.0,44.46,0,0.419,0.42,1820.02
0.443,0.013,0.446,0.011,43.99,0.0,44.29,0,0.421,0.42,1820.02
0.44,0.013,0.443,0.011,44.3,0.0,44.56,0,0.417,0.42,1824.07
0.443,0.013,0.447,0.011,44.37,0.0,44.64,0,0.42,0.42,1840.86
0.441,0.013,0.447,0.011,44.14,0.0,44.39,0,0.417,0.42,1840.28
0.441,0.013,0.446,0.011,44.53,0.0,44.78,0,0.415,0.42,1860.53
0.445,0.013,0.449,0.011,44.26,0.0,44.52,0,0.421,0.42,1880.79
0.438,0.013,0.442,0.011,44.39,0.0,44.6,0,0.414,0.42,1909.14
0.445,0.013,0.449,0.011,44.83,0.0,45.06,0,0.418,0.42,1925.93
0.447,0.013,0.447,0.011,44.4,0.0,44.66,0,0.422,0.42,1939.24
0.438,0.013,0.442,0.011,44.9,0.0,45.05,0,0.413,0.42,1971.06
0.448,0.013,0.453,0.011,45.14,0.0,44.89,0,0.423,0.42,1990.16
0.441,0.013,0.441,0.011,44.45,0.0,44.7,0,0.423,0.42,2009.26
0.435,0.013,0.44,0.011,45.21,0.0,45.46,0,0.413,0.42,2027.2
0.447,0.013,0.451,0.011,44.73,0.0,45.01,0,0.425,0.42,2070.6
0.44,0.013,0.443,0.011,44.98,0.0,45.17,0,0.417,0.42,2086.81
0.443,0.013,0.446,0.011,43.54,0.0,43.8,0,0.42,0.42,1706.6
0.443,0.013,0.444,0.011,43.83,0.0,44.09,0,0.418,0.42,1706.02
0.446,0.013,0.448,0.011,43.49,0.0,43.83,0,0.423,0.42,1702.55
0.44,0.013,0.443,0.011,43.69,0.0,43.88,0,0.416,0.42,1706.6
0.443,0.013,0.442,0.011,44.02,0.0,44.24,0,0.415,0.42,1706.6
0.449,0.013,0.451,0.011,43.41,0.0,43.69,0,0.425,0.42,1709.49
0.436,0.013,0.441,0.011,43.35,0.0,43.59,0,0.415,0.42,1712.96
0.448,0.013,0.441,0.011,44.11,0.0,44.39,0,0.413,0.42,1719.91
0.453,0.013,0.454,0.011,43.32,0.0,43.63,0,0.424,0.42,1720.49
0.436,0.013,0.44,0.011,43.39,0.0,43.69,0,0.414,0.42,1731.48
0.446,0.013,0.443,0.011,43.97,0.0,44.29,0,0.417,0.42,1730.9
0.447,0.013,0.449,0.011,43.66,0.0,44.05,0,0.424,0.42,1731.48
0.436,0.013,0.44,0.011,43.39,0.0,43.7,0,0.414,0.42,1714.7
0.444,0.013,0.441,0.011,44.03,0.0,44.29,0,0.415,0.42,1711.81
0.45,0.013,0.452,0.011,43.27,0.0,43.63,0,0.426,0.42,1711.23
0.435,0.013,0.439,0.011,43.16,0.0,43.52,0,0.414,0.42,1708.33
0.433,0.013,0.441,0.011,44.04,0.0,44.32,0,0.415,0.42,1701.97
0.449,0.013,0.454,0.011,43.29,0.0,43.68,0,0.427,0.42,1701.39
0.436,0.013,0.439,0.011,43.63,0.0,43.9,0,0.412,0.42,1703.7
0.451,0.013,0.446,0.011,43.91,0.0,44.39,0,0.42,0.42,1700.81
0.442,0.013,0.45,0.011,43.56,0.0,43.86,0,0.423,0.42,1706.6
0.439,0.013,0.446,0.011,43.61,0.0,43.89,0,0.421,0.42,1706.6
0.443,0.013,0.446,0.011,43.81,0.0,44.11,0,0.421,0.42,1712.96
0.443,0.013,0.449,0.011,43.52,0.0,43.87,0,0.422,0.42,1717.01
0.441,0.013,0.444,0.011,43.67,0.0,43.96,0,0.419,0.42,1725.12
0.443,0.013,0.448,0.011,43.76,0.0,44.07,0,0.422,0.42,1722.22
0.44,0.013,0.447,0.011,43.54,0.0,43.88,0,0.421,0.42,1722.22
0.441,0.013,0.442,0.011,43.8,0.0,44.05,0,0.417,0.42,1716.44
0.447,0.013,0.451,0.011,43.74,0.0,43.88,0,0.424,0.42,1708.91
0.441,0.013,0.441,0.011,43.37,0.0,43.63,0,0.416,0.42,1708.33
0.444,0.013,0.439,0.011,44.13,0.0,44.42,0,0.413,0.42,1701.39
0.444,0.013,0.453,0.011,43.3,0.0,43.6,0,0.427,0.42,1700.81
0.436,0.013,0.439,0.011,43.45,0.0,43.68,0,0.413,0.42,1701.39
0.451,0.013,0.441,0.011,44.14,0.0,44.4,0,0.415,0.42,1702.55
0.449,0.013,0.454,0.011,43.3,0.0,43.71,0,0.428,0.42,1701.97
0.44,0.013,0.437,0.011,43.73,0.0,44.18,0,0.412,0.42,1693.87
0.45,0.013,0.446,0.011,44.11,0.0,44.51,0,0.421,0.42,1695.6
0.442,0.013,0.447,0.011,43.52,0.0,44.01,0,0.421,0.42,1704.86
0.436,0.013,0.442,0.011,43.64,0.0,43.95,0,0.416,0.42,1707.75
0.447,0.013,0.445,0.011,43.83,0.0,44.16,0,0.42,0.42,1710.07
0.444,0.013,0.448,0.011,43.64,0.0,44.04,0,0.423,0.42,1725.12
0.438,0.013,0.444,0.011,43.67,0.0,43.95,0,0.418,0.42,1736.69
0.443,0.013,0.449,0.011,43.9,0.0,44.19,0,0.423,0.42,1740.74
0.44,0.013,0.449,0.011,43.51,0.0,43.8,0,0.423,0.42,1732.64
0.438,0.013,0.444,0.011,43.91,0.0,44.21,0,0.417,0.42,1730.9
0.446,0.013,0.45,0.011,43.69,0.0,44.08,0,0.423,0.42,1723.38
0.445,0.013,0.446,0.011,43.7,0.0,43.96,0,0.419,0.42,1717.59
0.445,0.013,0.442,0.011,44.08,0.0,44.33,0,0.415,0.42,1717.59
0.441,0.013,0.452,0.011,43.49,0.0,43.78,0,0.424,0.42,1718.17
0.434,0.013,0.442,0.011,43.52,0.0,43.63,0,0.415,0.42,1726.85
0.448,0.013,0.451,0.011,44.14,0.0,44.42,0,0.423,0.42,1715.28
0.45,0.013,0.453,0.011,43.45,0.0,43.81,0,0.423,0.42,1715.86
0.438,0.013,0.441,0.011,43.86,0.0,44.0,0,0.415,0.42,1714.7
0.443,0.013,0.447,0.011,43.94,0.0,44.3,0,0.419,0.42,1711.23
0.445,0.013,0.447,0.011,43.45,0.0,43.88,0,0.422,0.42,1687.5
0.437,0.013,0.441,0.011,43.52,0.0,43.91,0,0.416,0.42,1685.19
0.447,0.013,0.444,0.011,43.87,0.0,44.17,0,0.422,0.42,1685.19
0.447,0.013,0.447,0.011,43.54,0.0,43.84,0,0.423,0.42,1685.19
0.439,0.013,0.443,0.011,43.93,0.0,44.14,0,0.417,0.42,1679.98
0.444,0.013,0.449,0.011,43.62,0.0,44.09,0,0.423,0.42,1685.19
0.439,0.013,0.441,0.011,43.43,0.0,43.78,0,0.416,0.42,1696.76
0.446,0.013,0.441,0.011,43.91,0.0,44.23,0,0.416,0.42,1706.02
0.446,0.013,0.45,0.011,43.68,0.0,44.03,0,0.424,0.42,1708.33
0.437,0.013,0.446,0.011,43.65,0.0,43.84,0,0.417,0.42,1714.7
0.441,0.013,0.449,0.011,43.99,0.0,44.27,0,0.423,0.42,1721.64
0.44,0.013,0.452,0.011,43.5,0.0,43.8,0,0.424,0.42,1720.49
0.438,0.013,0.442,0.011,43.68,0.0,43.85,0,0.416,0.42,1717.59
0.447,0.013,0.451,0.011,44.01,0.0,44.32,0,0.424,0.42,1710.07
0.446,0.013,0.447,0.011,43.37,0.0,43.73,0,0.418,0.42,1714.7
0.444,0.013,0.45,0.011,44.09,0.0,44.34,0,0.423,0.42,1718.75
0.447,0.013,0.452,0.011,43.99,0.0,43.83,0,0.423,0.42,1718.75
0.441,0.013,0.443,0.011,43.45,0.0,43.65,0,0.418,0.42,1726.27
0.44,0.013,0.439,0.011,44.09,0.0,44.29,0,0.413,0.42,1725.69
0.449,0.013,0.448,0.011,43.66,0.0,44.04,0,0.422,0.42,1734.38
0.441,0.013,0.444,0.011,43.66,0.0,43.97,0,0.422,0.42,1733.8
0.442,0.013,0.444,0.011,43.87,0.0,44.18,0,0.418,0.42,1718.17
0.446,0.013,0.448,0.011,43.71,0.0,44.08,0,0.423,0.42,1714.12
0.443,0.013,0.441,0.011,43.54,0.0,43.82,0,0.417,0.42,1716.44
0.445,0.013,0.443,0.011,43.91,0.0,44.28,0,0.417,0.42,1717.01
0.446,0.013,0.448,0.011,43.73,0.0,44.02,0,0.424,0.42,1719.33
0.438,0.013,0.442,0.011,43.67,0.0,43.85,0,0.416,0.42,1723.96
0.444,0.013,0.448,0.011,44.02,0.0,44.16,0,0.422,0.42,1729.17
0.444,0.013,0.45,0.011,43.57,0.0,43.92,0,0.424,0.42,1734.38
0.44,0.013,0.443,0.011,43.61,0.0,44.23,0,0.417,0.42,1730.9
0.444,0.013,0.448,0.011,43.77,0.0,44.17,0,0.422,0.42,1723.38
0.442,0.013,0.449,0.011,43.68,0.0,43.95,0,0.42,0.42,1733.8
0.441,0.013,0.443,0.011,43.91,0.0,44.19,0,0.418,0.42,1734.38
0.445,0.013,0.448,0.011,43.78,0.0,44.06,0,0.42,0.42,1735.53
0.442,0.013,0.447,0.011,43.68,0.0,43.96,0,0.421,0.42,1743.06
0.441,0.013,0.443,0.011,43.88,0.0,44.09,0,0.419,0.42,1748.84
0.445,0.013,0.448,0.011,43.78,0.0,44.1,0,0.422,0.42,1755.79
0.442,0.013,0.448,0.011,43.73,0.0,43.99,0,0.421,0.42,1749.42
0.441,0.013,0.446,0.011,43.83,0.0,44.14,0,0.418,0.42,1745.95
0.445,0.013,0.448,0.011,43.78,0.0,44.08,0,0.422,0.42,1724.54
0.442,0.013,0.445,0.011,43.81,0.0,44.12,0,0.419,0.42,1717.59
0.444,0.013,0.444,0.011,43.91,0.0,44.18,0,0.418,0.42,1714.12
0.446,0.013,0.46,0.011,43.71,0.0,43.93,0,0.423,0.42,1710.65
0.44,0.013,0.443,0.011,43.59,0.0,44.05,0,0.417,0.42,1712.96
0.446,0.013,0.445,0.011,43.86,0.0,44.14,0,0.423,0.42,1713.54
0.444,0.013,0.451,0.011,43.45,0.0,43.82,0,0.425,0.42,1718.75
0.44,0.013,0.441,0.011,43.91,0.0,44.16,0,0.417,0.42,1723.38
0.446,0.013,0.448,0.011,43.74,0.0,44.13,0,0.422,0.42,1718.75
0.442,0.013,0.444,0.011,43.64,0.0,43.95,0,0.419,0.42,1720.49
0.444,0.013,0.444,0.011,43.9,0.0,44.18,0,0.422,0.42,1719.91
0.442,0.013,0.45,0.011,43.63,0.0,43.94,0,0.423,0.42,1727.43
0.441,0.013,0.442,0.011,43.63,0.0,43.86,0,0.418,0.42,1727.43
0.443,0.013,0.448,0.011,43.87,0.0,44.21,0,0.421,0.42,1728.59
0.442,0.013,0.447,0.011,43.66,0.0,43.97,0,0.419,0.42,1732.64
0.443,0.013,0.444,0.011,43.75,0.0,44.09,0,0.418,0.42,1734.95
0.443,0.013,0.449,0.011,43.71,0.0,44.01,0,0.421,0.42,1734.95
0.443,0.013,0.445,0.011,43.65,0.0,43.94,0,0.42,0.42,1730.9
0.442,0.013,0.447,0.011,43.87,0.0,44.14,0,0.419,0.42,1728.01
0.444,0.013,0.447,0.011,43.76,0.0,44.06,0,0.421,0.42,1733.8
0.444,0.013,0.445,0.011,43.75,0.0,44.03,0,0.42,0.42,1739.58
0.441,0.013,0.446,0.011,43.75,0.0,44.09,0,0.42,0.42,1737.27
0.443,0.013,0.447,0.011,43.75,0.0,44.07,0,0.421,0.42,1730.32
0.442,0.013,0.447,0.011,43.72,0.0,44.0,0,0.42,0.42,1730.32
0.442,0.013,0.446,0.011,43.75,0.0,44.03,0,0.42,0.42,1724.54
0.444,0.013,0.446,0.011,43.69,0.0,44.05,0,0.421,0.42,1720.49
0.444,0.013,0.445,0.011,43.7,0.0,43.98,0,0.421,0.42,1723.38
0.443,0.013,0.445,0.011,43.7,0.0,43.96,0,0.42,0.42,1724.54
0.442,0.013,0.444,0.011,43.73,0.0,43.99,0,0.419,0.42,1728.01
0.442,0.013,0.445,0.011,43.82,0.0,44.06,0,0.419,0.42,1739.58
0.443,0.013,0.448,0.011,43.78,0.0,44.0,0,0.421,0.42,1739.58
0.442,0.013,0.446,0.011,43.67,0.0,44.06,0,0.419,0.42,1744.21
0.442,0.013,0.444,0.011,43.81,0.0,44.14,0,0.418,0.42,1736.69
0.444,0.013,0.448,0.011,43.68,0.0,43.96,0,0.421,0.42,1726.27
0.443,0.013,0.445,0.011,43.76,0.0,44.06,0,0.419,0.42,1714.7
0.444,0.013,0.447,0.011,43.76,0.0,44.02,0,0.421,0.42,1704.86
0.443,0.013,0.447,0.011,43.69,0.0,43.99,0,0.421,0.42,1704.28
0.442,0.013,0.444,0.011,43.73,0.0,44.06,0,0.419,0.42,1703.13
0.444,0.013,0.447,0.011,43.68,0.0,43.99,0,0.421,0.42,1705.44
0.441,0.013,0.445,0.011,43.72,0.0,44.06,0,0.419,0.42,1705.44
0.442,0.013,0.447,0.011,43.78,0.0,44.06,0,0.42,0.42,1707.75
0.442,0.013,0.448,0.011,43.74,0.0,44.04,0,0.421,0.42,1712.96
0.443,0.013,0.445,0.011,43.74,0.0,44.01,0,0.42,0.42,1715.86
0.443,0.013,0.446,0.011,43.79,0.0,44.08,0,0.419,0.42,1709.49
0.445,0.013,0.446,0.011,43.83,0.0,44.06,0,0.421,0.42,1708.91
0.444,0.013,0.448,0.011,43.66,0.0,43.93,0,0.422,0.42,1706.02
0.441,0.013,0.444,0.011,43.8,0.0,44.1,0,0.419,0.42,1707.18
0.444,0.013,0.448,0.011,43.68,0.0,43.99,0,0.421,0.42,1708.91
0.442,0.013,0.446,0.011,43.73,0.0,44.04,0,0.419,0.42,1708.91
0.444,0.013,0.445,0.011,43.84,0.0,44.13,0,0.419,0.42,1708.33
0.444,0.013,0.448,0.011,43.68,0.0,43.99,0,0.422,0.42,1711.81
0.443,0.013,0.444,0.011,43.78,0.0,43.98,0,0.419,0.42,1718.75
0.443,0.013,0.444,0.011,43.82,0.0,44.08,0,0.421,0.42,1717.59
0.441,0.013,0.446,0.011,43.63,0.0,43.99,0,0.419,0.42,1711.81
0.441,0.013,0.444,0.011,43.83,0.0,44.16,0,0.419,0.42,1711.81
0.444,0.013,0.448,0.011,43.75,0.0,44.08,0,0.421,0.42,1722.8
0.441,0.013,0.445,0.011,43.79,0.0,44.09,0,0.419,0.42,1729.17
0.445,0.013,0.445,0.011,43.85,0.0,44.16,0,0.42,0.42,1730.9
0.444,0.013,0.447,0.011,43.75,0.0,43.99,0,0.421,0.42,1743.63
0.441,0.013,0.444,0.011,43.83,0.0,44.12,0,0.419,0.42,1750.0
0.445,0.013,0.446,0.011,43.76,0.0,44.12,0,0.421,0.42,1753.47
0.443,0.013,0.448,0.011,43.81,0.0,44.1,0,0.419,0.42,1754.63
0.442,0.013,0.445,0.011,43.86,0.0,44.16,0,0.419,0.42,1747.69
0.443,0.013,0.447,0.011,43.78,0.0,44.11,0,0.42,0.42,1746.53
0.443,0.013,0.445,0.011,43.83,0.0,44.06,0,0.42,0.42,1750.58
0.443,0.013,0.445,0.011,43.77,0.0,44.09,0,0.42,0.42,1746.53
0.444,0.013,0.448,0.011,43.8,0.0,44.11,0,0.421,0.42,1732.64
0.442,0.013,0.446,0.011,43.73,0.0,44.01,0,0.42,0.42,1731.48
0.442,0.013,0.445,0.011,43.85,0.0,44.12,0,0.418,0.42,1743.63
0.445,0.013,0.448,0.011,43.82,0.0,44.11,0,0.422,0.42,1743.63
0.441,0.013,0.446,0.011,43.59,0.0,43.89,0,0.418,0.42,1734.95
0.439,0.013,0.445,0.011,43.97,0.0,44.24,0,0.416,0.42,1729.75
0.447,0.013,0.45,0.011,43.67,0.0,43.96,0,0.423,0.42,1735.53
0.439,0.013,0.444,0.011,43.97,0.0,44.12,0,0.416,0.42,1743.06
0.446,0.013,0.445,0.011,43.87,0.0,44.25,0,0.421,0.42,1742.48
0.447,0.013,0.447,0.011,43.55,0.0,43.88,0,0.424,0.42,1750.0
0.441,0.013,0.441,0.011,43.87,0.0,44.24,0,0.419,0.42,1749.42
0.445,0.013,0.448,0.011,43.76,0.0,44.09,0,0.421,0.42,1757.52
0.443,0.013,0.448,0.011,43.84,0.0,44.16,0,0.42,0.42,1757.52
0.441,0.013,0.446,0.011,43.82,0.0,44.13,0,0.419,0.42,1757.52
0.443,0.013,0.447,0.011,43.91,0.0,44.18,0,0.421,0.42,1755.21
0.445,0.013,0.444,0.011,43.72,0.0,44.02,0,0.421,0.42,1760.42
0.441,0.013,0.445,0.011,43.76,0.0,44.02,0,0.418,0.42,1772.57
0.444,0.013,0.448,0.011,43.97,0.0,44.27,0,0.422,0.42,1783.56
0.444,0.013,0.446,0.011,43.66,0.0,43.99,0,0.421,0.42,1787.62
0.439,0.013,0.445,0.011,43.97,0.0,44.26,0,0.418,0.42,1788.77
0.446,0.013,0.45,0.011,43.89,0.0,44.04,0,0.422,0.42,1791.67
0.443,0.013,0.446,0.011,43.85,0.0,44.06,0,0.418,0.42,1784.72
0.442,0.013,0.447,0.011,43.99,0.0,44.24,0,0.418,0.42,1772.57
0.444,0.013,0.448,0.011,43.71,0.0,44.04,0,0.422,0.42,1769.1
0.44,0.013,0.444,0.011,43.87,0.0,44.12,0,0.418,0.42,1765.05
0.446,0.013,0.445,0.011,43.73,0.0,44.08,0,0.422,0.42,1755.79
0.441,0.013,0.445,0.011,43.55,0.0,43.87,0,0.418,0.42,1751.74
0.44,0.013,0.444,0.011,43.87,0.0,44.15,0,0.418,0.42,1752.89
0.443,0.013,0.45,0.011,43.75,0.0,44.04,0,0.421,0.42,1760.42
0.442,0.013,0.445,0.011,43.65,0.0,43.99,0,0.419,0.42,1760.42
0.441,0.013,0.444,0.011,43.86,0.0,44.17,0,0.421,0.42,1758.1
0.444,0.013,0.447,0.011,43.69,0.0,44.04,0,0.422,0.42,1762.73
0.442,0.013,0.445,0.011,43.85,0.0,44.17,0,0.419,0.42,1756.37
0.443,0.013,0.446,0.011,43.83,0.0,44.04,0,0.421,0.42,1750.58
0.441,0.013,0.448,0.011,43.72,0.0,44.04,0,0.42,0.42,1748.26
0.44,0.013,0.444,0.011,43.93,0.0,44.13,0,0.418,0.42,1739.58
0.446,0.013,0.45,0.011,43.83,0.0,44.09,0,0.421,0.42,1737.27
0.444,0.013,0.447,0.011,43.74,0.0,44.09,0,0.421,0.42,1730.9
0.442,0.013,0.445,0.011,43.82,0.0,44.06,0,0.42,0.42,1724.54
0.443,0.013,0.447,0.011,43.75,0.0,44.03,0,0.42,0.42,1726.85
0.442,0.013,0.446,0.011,43.77,0.0,44.11,0,0.419,0.42,1725.12
0.443,0.013,0.447,0.011,43.84,0.0,44.19,0,0.419,0.42,1727.43
