pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
0.433,0.429,0.014,0.012,42.59,42.28,0.01,0.01,0.41,0.41,1436.92
0.431,0.429,0.014,0.012,42.62,42.28,0.01,0.01,0.41,0.41,1442.13
0.43,0.429,0.014,0.012,42.59,42.29,0.01,0.01,0.41,0.41,1452.55
0.431,0.43,0.014,0.012,42.61,42.3,0.01,0.01,0.41,0.41,1454.86
0.432,0.429,0.014,0.012,42.55,42.29,0.01,0.01,0.41,0.41,1451.39
0.431,0.429,0.014,0.012,42.61,42.26,0.01,0.01,0.41,0.41,1444.44
0.431,0.429,0.014,0.012,42.55,42.25,0.01,0.01,0.41,0.41,1434.61
0.432,0.43,0.014,0.012,42.63,42.29,0.01,0.01,0.41,0.41,1433.45
0.432,0.429,0.014,0.012,42.58,42.26,0.01,0.01,0.41,0.41,1442.13
0.432,0.429,0.014,0.012,42.6,42.25,0.01,0.01,0.41,0.41,1447.92
0.431,0.43,0.014,0.012,42.6,42.29,0.01,0.01,0.41,0.41,1451.39
0.433,0.429,0.014,0.012,42.57,42.3,0.01,0.01,0.41,0.41,1444.44
0.433,0.43,0.014,0.012,42.62,42.29,0.01,0.01,0.41,0.41,1438.66
0.43,0.429,0.014,0.012,42.7,42.26,0.01,0.01,0.409,0.41,1438.08
0.43,0.429,0.014,0.012,42.5,42.27,0.01,0.01,0.409,0.41,1438.08
0.433,0.43,0.014,0.012,42.59,42.26,0.01,0.01,0.411,0.41,1427.08
0.431,0.429,0.014,0.012,42.57,42.28,0.01,0.01,0.41,0.41,1427.08
0.431,0.429,0.014,0.012,42.57,42.28,0.01,0.01,0.41,0.41,1427.08
0.432,0.429,0.014,0.012,42.62,42.25,0.01,0.01,0.411,0.41,1429.4
0.432,0.43,0.014,0.012,42.66,42.28,0.01,0.01,0.41,0.41,1432.29
0.431,0.429,0.014,0.012,42.62,42.25,0.01,0.01,0.41,0.41,1431.13
0.432,0.429,0.014,0.012,42.67,42.28,0.01,0.01,0.41,0.41,1432.29
0.432,0.43,0.014,0.012,42.6,42.25,0.01,0.01,0.409,0.41,1432.29
0.431,0.429,0.014,0.012,42.57,42.24,0.01,0.01,0.41,0.41,1438.66
0.433,0.43,0.014,0.012,42.57,42.25,0.01,0.01,0.411,0.41,1432.87
0.431,0.428,0.014,0.012,42.62,42.27,0.01,0.01,0.41,0.41,1433.45
0.433,0.429,0.014,0.012,42.57,42.29,0.01,0.01,0.41,0.41,1468.17
0.433,0.43,0.014,0.012,42.61,42.28,0.01,0.01,0.41,0.41,1466.44
0.431,0.43,0.014,0.012,42.64,42.3,0.01,0.01,0.41,0.41,1467.01
0.433,0.43,0.014,0.012,42.54,42.26,0.01,0.01,0.411,0.41,1463.54
