pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
-0.29999999999999716,-0.375,-1.0,-1.0,-0.8734939759036138,-0.9034482758620683,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.9018138482669467
-0.20000000000000284,-0.5,-1.0,-1.0,-0.8493975903614448,-0.9310344827586192,-1.0,-1.0,0.13043478260869534,-0.9999999999999999,-0.8994707925991756
-0.29999999999999716,-0.375,-1.0,-1.0,-0.8373493975903585,-0.8965517241379324,-1.0,-1.0,-0.043478260869562746,-0.9999999999999999,-0.905328431768603
-0.20000000000000284,-0.5,-1.0,-1.0,-0.8795180722891516,-0.9034482758620683,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.885452856104064
-0.29999999999999716,-0.375,-1.0,-1.0,-0.8614457831325275,-0.9241379310344833,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.8784438878565082
-0.29999999999999716,-0.5,-1.0,-1.0,-0.8855421686746929,-0.9241379310344833,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.8784438878565082
-0.20000000000000284,-0.375,-1.0,-1.0,-0.8734939759036138,-0.9172413793103473,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.8796154156903935
-0.20000000000000284,-0.375,-1.0,-1.0,-0.8554216867469862,-0.9103448275862078,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.8912902965177341
-0.3999999999999986,-0.375,-1.0,-1.0,-0.8433734939758999,-0.9103448275862078,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.9240324795992567
-0.20000000000000284,-0.5,-1.0,-1.0,-0.8975903614457792,-0.8827586206896534,-1.0,-1.0,0.13043478260869534,-0.9999999999999999,-0.9439080552637953
-0.10000000000000142,-0.375,-1.0,-1.0,-0.8192771084337309,-0.9103448275862078,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.970792599175891
-0.29999999999999716,-0.5,-1.0,-1.0,-0.8614457831325275,-0.9241379310344833,-1.0,-1.0,-0.043478260869562746,-0.9999999999999999,-0.9731154560879047
-0.29999999999999716,-0.375,-1.0,-1.0,-0.8975903614457792,-0.9034482758620683,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.9625919043386926
-0.29999999999999716,-0.375,-1.0,-1.0,-0.8493975903614448,-0.9103448275862078,-1.0,-1.0,0.043478260869562746,-0.9999999999999999,-0.9228609517653714
