pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
-0.5531914893617014,-0.591397849462366,0.0,-0.5,-0.4175257731958748,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.20194662546379538
-0.5531914893617014,-0.56989247311828,0.0,-0.5,-0.4046391752577314,-0.6380255941499104,-1.0,-1.0,-0.5730337078651679,-1.0,-0.195871304091908
-0.5531914893617014,-0.56989247311828,0.0,-0.5,-0.40206185567010344,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.19706955086767808
-0.5531914893617014,-0.56989247311828,0.0,-0.5,-0.40206185567010344,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.19950808816573673
-0.5531914893617014,-0.56989247311828,0.0,-0.5,-0.41494845360824684,-0.6307129798903119,-1.0,-1.0,-0.5730337078651679,-1.0,-0.1934327667938489
-0.5531914893617014,-0.591397849462366,0.0,-0.5,-0.3865979381443285,-0.6343692870201103,-1.0,-1.0,-0.6179775280898872,-1.0,-0.1934327667938489
-0.5744680851063828,-0.591397849462366,0.0,-0.5,-0.4175257731958748,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.195871304091908
-0.5319148936170208,-0.56989247311828,0.0,-0.5,-0.40206185567010344,-0.6343692870201103,-1.0,-1.0,-0.595505617977528,-1.0,-0.2043851627618536
-0.5744680851063828,-0.56989247311828,0.0,-0.5,-0.40979381443298735,-0.6380255941499104,-1.0,-1.0,-0.6179775280898872,-1.0,-0.2165358055056288
-0.5531914893617014,-0.56989247311828,0.0,-0.5,-0.4046391752577314,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.20680267818665365
-0.5744680851063828,-0.56989247311828,0.0,-0.5,-0.40206185567010344,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.2043851627618536
-0.5744680851063828,-0.591397849462366,0.0,-0.5,-0.41494845360824684,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.195871304091908
-0.5319148936170208,-0.591397849462366,0.0,-0.5,-0.4175257731958748,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.17760329622972693
-0.5531914893617014,-0.56989247311828,0.0,-0.5,-0.40979381443298735,-0.6380255941499104,-1.0,-1.0,-0.595505617977528,-1.0,-0.14110932425188416
-0.5531914893617014,-0.591397849462366,0.0,-0.5,-0.4072164948453594,-0.6343692870201103,-1.0,-1.0,-0.595505617977528,-1.0,-0.1301779501571385
-0.5531914893617014,-0.591397849462366,0.0,-0.5,-0.4175257731958748,-0.6307129798903119,-1.0,-1.0,-0.595505617977528,-1.0,-0.1301779501571385
-0.5531914893617014,-0.591397849462366,0.0,-0.5,-0.39690721649484395,-0.6307129798903119,-1.0,-1.0,-0.6179775280898872,-1.0,-0.13869180882708454
-0.5531914893617014,-0.591397849462366,0.0,-0.5,-0.41237113402061887,-0.6270566727605136,-1.0,-1.0,-0.595505617977528,-1.0,-0.1398900556028546
-0.5531914893617014,-0.56989247311828,0.0,-0.5,-0.4046391752577314,-0.6307129798903119,-1.0,-1.0,-0.595505617977528,-1.0,-0.16667192213498128
-0.5744680851063828,-0.591397849462366,0.0,-0.5,-0.40206185567010344,-0.6307129798903119,-1.0,-1.0,-0.595505617977528,-1.0,-0.17030870620881045
-0.5531914893617014,-0.56989247311828,0.0,-0.5,-0.4046391752577314,-0.6307129798903119,-1.0,-1.0,-0.595505617977528,-1.0,-0.20072735681476583
-0.5531914893617014,-0.591397849462366,0.0,-0.5,-0.40206185567010344,-0.6343692870201103,-1.0,-1.0,-0.595505617977528,-1.0,-0.2165358055056288
