pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
-0.20000000000000018,-0.39534883720930125,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.48466257668711776,-0.3558823529411761,-1.0,-0.34065934065933945,-1.0,-0.595396563187585
-0.20000000000000018,-0.41860465116278966,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.48466257668711776,-0.3617647058823543,-1.0,-0.34065934065933945,-1.0,-0.5842923826692532
-0.20000000000000018,-0.39534883720930125,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.48875255623721614,-0.36470588235294166,-1.0,-0.34065934065933945,-1.0,-0.5747784304720649
-0.20000000000000018,-0.39534883720930125,-0.29787234042553123,-0.20000000000000062,4.440892098500626e-16,-0.47648261758691035,-0.37352941176470544,-1.0,-0.31868131868131755,-1.0,-0.568431226052327
-0.20000000000000018,-0.41860465116278966,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.3705882352941181,-1.0,-0.34065934065933945,-1.0,-0.5581084508297294
-0.20000000000000018,-0.41860465116278966,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.4928425357873216,-0.3382352941176485,-1.0,-0.36263736263736135,-1.0,-0.5525563605705628
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.3500000000000014,-1.0,-0.34065934065933945,-1.0,-0.551761246409991
-0.20000000000000018,-0.41860465116278966,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3558823529411761,-1.0,-0.34065934065933945,-1.0,-0.5493896127931128
-0.20000000000000018,-0.41860465116278966,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.36470588235294166,-1.0,-0.34065934065933945,-1.0,-0.5446189278296809
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3470588235294141,-1.0,-0.34065934065933945,-1.0,-0.5446189278296809
-0.20000000000000018,-0.39534883720930125,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3500000000000014,-1.0,-0.34065934065933945,-1.0,-0.5509661322494193
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.33529411764705763,-1.0,-0.34065934065933945,-1.0,-0.5636605410888955
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.35294117647058876,-1.0,-0.34065934065933945,-1.0,-0.568431226052327
-0.20000000000000018,-0.39534883720930125,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.36470588235294166,-1.0,-0.34065934065933945,-1.0,-0.5708028596692052
-0.20000000000000018,-0.39534883720930125,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5132924335378313,-0.3470588235294141,-1.0,-0.34065934065933945,-1.0,-0.580330520731231
-0.20000000000000018,-0.39534883720930125,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3558823529411761,-1.0,-0.34065934065933945,-1.0,-0.5906395870889916
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5051124744376274,-0.3500000000000014,-1.0,-0.34065934065933945,-1.0,-0.6009486534467516
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3382352941176485,-1.0,-0.34065934065933945,-1.0,-0.610476314508777
-0.20000000000000018,-0.39534883720930125,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.382352941176471,-1.0,-0.34065934065933945,-1.0,-0.6271325852862755
-0.20000000000000018,-0.39534883720930125,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.3558823529411761,-1.0,-0.31868131868131755,-1.0,-0.6271325852862755
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.48875255623721614,-0.36470588235294166,-1.0,-0.34065934065933945,-1.0,-0.6326846755454416
-0.20000000000000018,-0.41860465116278966,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3588235294117652,-1.0,-0.34065934065933945,-1.0,-0.6271325852862755
-0.20000000000000018,-0.39534883720930125,-0.29787234042553123,-0.20000000000000062,4.440892098500626e-16,-0.4928425357873216,-0.36470588235294166,-1.0,-0.31868131868131755,-1.0,-0.6176186330890872
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.3500000000000014,-1.0,-0.31868131868131755,-1.0,-0.6088860861876335
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.37352941176470544,-1.0,-0.34065934065933945,-1.0,-0.5985770198298734
-0.20000000000000018,-0.39534883720930125,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.48875255623721614,-0.3558823529411761,-1.0,-0.31868131868131755,-1.0,-0.6001535392861794
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.35294117647058876,-1.0,-0.34065934065933945,-1.0,-0.5946014490270133
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3558823529411761,-1.0,-0.34065934065933945,-1.0,-0.5922298154101351
-0.20000000000000018,-0.4418604651162781,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.4928425357873216,-0.3500000000000014,-1.0,-0.34065934065933945,-1.0,-0.5930249295707068
-0.20000000000000018,-0.41860465116278966,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.4928425357873216,-0.3617647058823543,-1.0,-0.34065934065933945,-1.0,-0.5977819056693012
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.3617647058823543,-1.0,-0.31868131868131755,-1.0,-0.6009486534467516
-0.20000000000000018,-0.39534883720930125,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3500000000000014,-1.0,-0.34065934065933945,-1.0,-0.6009486534467516
-0.20000000000000018,-0.4418604651162781,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.36470588235294166,-1.0,-0.36263736263736135,-1.0,-0.595396563187585
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.37352941176470544,-1.0,-0.34065934065933945,-1.0,-0.595396563187585
-0.20000000000000018,-0.4418604651162781,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.3617647058823543,-1.0,-0.34065934065933945,-1.0,-0.6033339959284674
-0.20000000000000018,-0.41860465116278966,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.5010224948875255,-0.36470588235294166,-1.0,-0.36263736263736135,-1.0,-0.6096812003482053
-0.20000000000000018,-0.39534883720930125,-0.3191489361702118,-0.20000000000000062,4.440892098500626e-16,-0.49693251533742355,-0.3558823529411761,-1.0,-0.34065934065933945,-1.0,-0.6168235189285154
-0.20000000000000018,-0.41860465116278966,-0.34042553191489233,-0.20000000000000062,4.440892098500626e-16,-0.5051124744376274,-0.3558823529411761,-1.0,-0.34065934065933945,-1.0,-0.6215804950271093
